rom	md5	crc	v14
Golf (E-GC).nes	d27f7560f0a7d02be43003fdf7a882b4	5F5237F9	dc34990856ceaae681f93a3ce56eb6b7
Golf (J) [b1].nes	14d20188b0fd6a44b8dd2634bba25c03	B0451A91	d2a68b210485fa83a5ffc2c2d63d8dfa
Golf (J) [o1].nes	26cd9e5677e42d601212fcc8e8b96e63	66412E7D	d2a68b210485fa83a5ffc2c2d63d8dfa
Golf (J) [o2].nes	c02bfcaad7603fa9d049ef89b441d07e	1889752E	d2a68b210485fa83a5ffc2c2d63d8dfa
Golf (PC10).nes	b949406cf7a6963da5c734cf8631431d	89AEB6B9	4bc6264669f4254c57a13a31b4d1b1a2
Golf Grand Slam (U) [b1].nes	0f487ee34290c534c16ebb3247f36644	6519D7DA	b031fb4c22dcf922448889f6e805d827
Golf Grand Slam (U) [b2].nes	174b781fc02ff16a63fdbc403f376c47	7A1995BF	b031fb4c22dcf922448889f6e805d827
Golf Ko Open (J) [b1].nes	6d15a69f1a543a1fbf6454d331c7bd04	236246F5	25853c2640b48d2d024987665756dd86
Golf Ko Open (J) [b2].nes	8a0b7d9709fa992b622bbcf828524f0d	BA6C1BC7	25853c2640b48d2d024987665756dd86
Golgo 13 - Dai 2 Shou - Riddle of Icarus (J) [b1].nes	0000e5138cdc7cd4ceb4f85c25c15203	D91A5CAB	d893f1e99c951d460758bbd006f79761
Golgo 13 - Dai 2 Shou - Riddle of Icarus (J) [b2].nes	645b6a549e9f0e96eb10c5dd31c383e1	E2FFD853	9e2a21de075d923be7022a91289c7244
Golgo 13 - Dai 2 Shou - Riddle of Icarus (J) [o1].nes	6900964733a7edd90f062a710597a564	6D592FBB	508b801098af3f616a639db8c12ee78a
Golgo 13 - Top Secret Episode (U) [b1].nes	f36914c45bf62bbf9c97efb7775b3035	1E4BB939	9e13ff8de0048a3dc9b3d1486f9fbb61
Golgo 13 - Top Secret Episode (U) [b1][o1].nes	8a3149ea30cee3d10c016d435bfdad05	4B7EF35A	9e13ff8de0048a3dc9b3d1486f9fbb61
Golgo 13 - Top Secret Episode (U) [o1].nes	e8d1e0e69cac605cce629f2404a47c35	0AA0E394	9e13ff8de0048a3dc9b3d1486f9fbb61
Golgo 13 - Top Secret Episode (U) [T+Rus_Chief-Net].nes	1722ed7aade2d14123a715924a07bf29	96C51DE4	869860d8fe503a6f45e6a2b9e85a22dc
Golgo 13 - Top Secret Episode (U) [T+Spa].nes	121497c84282337f1437987cd51442c0	651EE3FA	5e3058178956780cb72321a4c32f8a2a
Gomoku Narabe Renju (J) [o3].nes	9c5ae38f44cae61fffcfa9b23a8528df	C5CCFADB	49d4f48f764406a2ad82bd3896f3eba5
Gomoku Narabe Renju (J) [p1].nes	0ef51f22187c7611f54290ee0974fdb3	ECB68A4D	49d4f48f764406a2ad82bd3896f3eba5
Goonies 2, The - Fratelli Saigo no Chousen (J) [b1].nes	b53bb5fc5430eda2f344bc650be42da0	20221C66	00b56614b73b76dea1877808b501d4cb
Goonies 2, The - Fratelli Saigo no Chousen (J) [o1].nes	11f17a3e06b9306f3d84b590c7134ea0	E6DBCA39	00b56614b73b76dea1877808b501d4cb
Goonies 2, The - Fratelli Saigo no Chousen (J) [o2].nes	704d6872f03f8853800c64cf783cc5bb	E7511614	00b56614b73b76dea1877808b501d4cb
Goonies II, The (U) [o1].nes	899ab3c7567d93c11b80f5336e7d7dd0	94FC6CA4	6ce1f32c9177b0b79b390b5ce6a2db52
Goonies II, The (U) [o2].nes	7718a63df1aff14ef9582b640124fb7c	9629618	6ce1f32c9177b0b79b390b5ce6a2db52
Goonies, The (J) [b1].nes	4a5423b3833a85cb255cdb2f40a5e5d4	3787FD4D	ae22527e362b9622fbcd4901facee3ea
Goonies, The (J) [b1][T+Rus].nes	431ef875ce6e88aa85390569ac935f6b	2A603D54	1519c6995a0c03c94855f84dc6ee8e56
Goonies, The (J) [hM03][T+Rus1.99_2R Team,BratWolfa].nes	8ea8a761072ee12806e7a672b183d45a	CB2A7FBA	06aba0abb768249817352244db91088e
Goonies, The (J) [T+Bra1.00_Iyasu].nes	57c61841e2f5422aa5834455f767797e	D51EF92D	3411ce799d241642d8354d642451880f
Goonies, The (J) [T+Rus].nes	24665056899414a9c3ef748b9182ff7f	EC871AD6	1519c6995a0c03c94855f84dc6ee8e56
Goonies, The (PC10).nes	e46cc330e6a4896e8156ab51dc8f287f	07AED3DE	ae22527e362b9622fbcd4901facee3ea
Gorby no Pipeline Daisakusen (J) [T+EngRevA_DvD Translations].nes	a8d17f7ceed372ed51f88459120063d6	D791067B	ecd2a44233e695d2c29e6b7731689d58
Gotcha! - The Sport! (U) [o1].nes	b951b038bb5c7ebaab99f4a4177c303a	D7884D7B	646656d642358bc697a3297811937fb9
Gozonji - Yaji Kita Chin Douchuu (J) [o1].nes	db2f7b406f5af4a74ef20ee5729a31f8	E413E9B5	59e9837f20c47a3e8a2ece730c28a76d
Gradius (E) [o1].nes	3c96a2d0ad57e4f75fe34d53ec6089af	923F1959	f7756dc7aa7d7afaee1198cfe47e0fe3
Gradius (E) [t1].nes	995a4a8f66ec244fd75309755a24bed8	A147A5DE	3fb35d30d2d1baf369546abb6d5c3b38
Gradius (E) [t2].nes	24985b670e0285095355c2b777797a23	BBEE4D04	7e06463f877e3b7dc93d2fad4c345435
Gradius (E) [t3].nes	ac5c518be55481d246efd4a65faf6c38	94E31D24	817cad99464422717f0acdf9bed12311
Gradius (E) [t4].nes	d98c42ec0435aa5f3147f0cb4c314b56	147BE7AD	77b384cadeb1c7da24fec3442c855c79
Gradius (E) [t5].nes	da143b74a12ba73ebbf137f24ff40af1	BBFC3803	e9430f0ec7a582438c8e7641ed5ad6ea
Gradius (J) [o1].nes	155ba9c508bc280d738ea512575ebab1	14A46081	1818b8f465615c717e498f2b51763c94
Gradius (J) [o2].nes	55ff3dbf958318babcef15a8ab025ee9	F1E68B81	1818b8f465615c717e498f2b51763c94
Gradius (J) [o3].nes	ef16f60bd777a36241788edabac44f32	A56528ED	1818b8f465615c717e498f2b51763c94
Gradius (J) [o4].nes	98877c0c5b9aa0d6ff4a1730a9575eaf	62C046B1	1818b8f465615c717e498f2b51763c94
Gradius (J) [o5].nes	be832fa4825a21da5adf4cd0aa1b6616	8C014126	1818b8f465615c717e498f2b51763c94
Gradius (J) [o6].nes	cb2b3f9363f9d18ecd149190c7f15818	CCF130B3	1818b8f465615c717e498f2b51763c94
Gradius (PC10) [a1].nes	d6a7dfb30b9870601fb2acd864f72995	40363979	f432f520c89e760689be70eaa3f743eb
Gradius (PC10) [b1].nes	34ebe0fac9ebe09412af9965a04108b8	D568B120	f432f520c89e760689be70eaa3f743eb
Gradius (PC10).nes	db51a8c5c736866792b14acee16285a0	EEB4A888	1818b8f465615c717e498f2b51763c94
Gradius (U) [o1].nes	d1ee3601fd98e52b3208d0a1f86cec3f	1E6E451C	913dad9447b6be47eef65405b82ad41a
Gradius (U) [o2].nes	e3abf29f1330733159130522eee1926d	4E2828C9	913dad9447b6be47eef65405b82ad41a
Gradius (U) [T+Bra_POBRE].nes	8aab0c2e783d6778ed9aff4852fac197	BB9FD545	159c532f3dda86a0ab375bce60131671
Gradius (U) [T+Fre].nes	5984ed7950ee7c23118a165f804ddeb4	B96FB1D2	daed7217e1d270e78c5799ce01a4b678
Gradius II (J) [b1].nes	3087bdaeb41675c359db34f9e328b565	3324B606	7793daebb72b7819ce0d5e20760c409b
Gradius II (J) [b2].nes	8493dd87f285a5c34b59d65913596604	FF5904B0	7793daebb72b7819ce0d5e20760c409b
Gradius II (J) [T+Bra_POBRE].nes	cd66eb880f83121c4b39105828c88a26	A9BD21B7	cceca23077e535cebfd93f174466c899
Gradius II (J) [T+Chi][t1].nes	4b95cab5d89d7979c3cc6c18bbaf3bb2	8A652EB3	8d38fb87ae6a636b484948ff3442460e
Gradius II (J) [t1].nes	082c31b14915fb0ae00a127604f86476	D21B49A2	1e062819ac14fbfd8346b05ab86ecc15
Grand Combat (Unl) [!].nes	7f23ea25b75a1cb72feaac089c7eb16d	64D51CEB	2305974ed0ad0b8d043e4a056b3ec484
Grand Dad 7 (Unl).nes	7d3f55cf63a386ec22ab9ed4ebe90452	1B42F310	d96ad021e51ec9143faf332d3f1b242c
Grand Master (J) [T+Eng1.00a_Aishsha,Stardust Crusaders].nes	df8cc258eb50f16a30062c1b365c9430	FD7D6FB1	4cf8628a813125b9aeaf73d9934e0a89
Great Adventures of Weiny, The (Mario Bros Hack).nes	53d8d8f8c041a9faa98b768b07e54eb8	7CDB3AA4	a581833aa015394de219f52888039812
Great Battle Cyber (J) [b1].nes	cd9b6f345f122d9c3e6ebd71aa645202	A510BDF0	8c3498f45541945075738f89cd059446
Great Deal (J) [o1].nes	1a1d961bc3e8eafcbde951b1ffbd58f9	296A8321	611f78e7e53981fa9545d2f9a1f3c980
Great Waldo Search, The (U) [b1].nes	cb805dbb3c76cb106c630f7a38eb4de8	64E6C5B3	719dcbfec73796ca202277d82b27ed96
Great Waldo Search, The (U) [o1].nes	d8d30ce75761eb05fd21041facbf8f33	0BB4DD95	719dcbfec73796ca202277d82b27ed96
Green Beret (FDS Conversion) (Unl).nes	9207330b483aecc84148dbcee64cbef8	E2C5678C	3a8e7595277fbecaacea7731817046c6
Greg Norman's Golf Power (U) [o1].nes	d4661263cf91cdd68bbdc24df04ed064	66BE53AD	da2649e1060d28d1fd33b9cec1d2d87f
Gremlins 2 - The New Batch (U) [b2].nes	51815dfdcef91782f330df3b6e7531d8	B3C89FA1	b740e18e8ed874370caba0458c3cad3c
Gremlins 2 - The New Batch (U) [b3].nes	394adce0779107b93db9fe03fc4df5a2	4DF8CAD7	b740e18e8ed874370caba0458c3cad3c
Gremlins 2 - The New Batch (U) [b4].nes	5fd1722afb6446cddc52065c3041533d	13DF1E03	b740e18e8ed874370caba0458c3cad3c
Gremlins 2 - The New Batch (U) [T+Fre1.0_Lex].nes	c23c138b6cb401eb4d263a858039be68	83D0D171	0200ad4e1eb68add630800270bbf179e
Grond's Final Fantasy Bugfix & Balancing (v1.1) (FF1 Hack).nes	57604e7d9b20dbba1a19403ddd99c6ae	44044210	2a3e7fa5170b1b9929a31eda8cc8d7d9
Guerrilla War (U) [b1].nes	364b0cefd2cb76097e40f403cecea431	2501924F	a1815f59045739bac334e7f1c5cba025
Guerrilla War (U) [b2].nes	328902f0b430680815339b70ca4200c0	36F24A3B	3811614c17644da048ac5903250a2204
Guerrilla War (U) [b3].nes	3b630fcca0e28655acd70537146794fc	ADF5EEAC	3811614c17644da048ac5903250a2204
Guerrilla War (U) [o1].nes	aeebe1f66795a6e9d7f6c9ad3948e101	E1238FC6	3811614c17644da048ac5903250a2204
Guevara (J) [b1].nes	af8999c6bb34de04ccdb2dd93bcc9af2	C0C8B692	a8d2f2140a395f88d70a6d77b1970408
Guevara (J) [b1][o1].nes	fd85cc5d3dc4a28b9db86ac96daac99f	3956C3D7	a8d2f2140a395f88d70a6d77b1970408
Gumshoe (U) [o1].nes	501ec59e7dd337a60e0c4886b419f247	8D7DA9B1	8eba1566474dc58ec92cda3950f35506
Gun-Dec (J) [t1].nes	f9290b15f1f6d2a7ba9b29bc5690e5e8	1334EA42	67e08ff7ef21c80a0b8952eee1255e75
Gun-Dec (J) [t3].nes	870aa9c2dc43f737f5c2374fcd6cdf85	B7702F3E	eda16f133f29cf736e0cf991bcc2b5c7
Gun-Dec (J) [t4].nes	9afb5a6b9cb5ee5670c23bc7cb7bd776	DF1AFD6A	59f0e1a3a93a1c18fc837a0055de72d8
Gun-Dec (J) [t5].nes	a2efdf131057affc607e5d6a7d35cb45	BBF5BE1A	71e61ee17c46f01941966c0e28412ff3
Gun-Dec (J) [t6].nes	0498d79b241f9933dcfd83ff5b4b3af2	085963F0	20b60c8406afce7af0ceb15870c29bc8
Gun-Nac (J) [!].nes	029daa688d2c51a296eb4e7fed953d0d	F39B41A4	d862a4383378954b8ac00de6bd8b276e
Gun-Nac (U) [!].nes	8998775634d50a48c83cb4d3e67d8420	FB0EC3B9	3a06bf1f3dfabab4eca161d39a0793d8
Gun-Nac (U) [o1].nes	11d5976f3cbf7255803f133c206fb849	C6FBE2CB	3a06bf1f3dfabab4eca161d39a0793d8
Gun-Nac (U) [T+Bra_Central de Traducoes].nes	24dfdb4e3d2a0e166af310156040e102	E9DBD675	56cfaafef6ba509ac60fa760215384d6
Gun-Nac (U) [T+FreBeta_Generation IX].nes	e5cd26b2fe2d314225b533c3ba7b0aa5	87F46C89	00e8a600804942359512ad1c7004327a
Gun-Nac (U) [T+Rus_Boogerman].nes	183d8862ab3edb3ed45ad7229f00e8d3	4516BA38	073ed958f161ea9467748ae7e3264b0d
Gun.Smoke (E) [T+Fre1.0_ks151].nes	1de5b530c477246e134dd88104730f2d	ABF553F5	d3b425074ba440c848e8ae2cb57d27e0
Gun.Smoke (U) [b1][T+Swe1.0_TheTranslator].nes	e20063a1a3eddd19b4830b472cdfbef2	2C4636D1	abb0e6602033692774dc2a614f6c3e40
Gun.Smoke (U) [p1][T+Fre].nes	21e46c2798be276c72d691b884187684	F4EBEEBF	c942429d7683be1c1144f27c04497ab8
Gun.Smoke (U) [T+Bra95%_Emuroms].nes	82f66971c07c59520945bc11b864a9de	203C8CAD	0665ae5c8f9897ff2d801dc2f53405ec
Gun.Smoke (U) [T+Fre].nes	a70faa2e3afe88cf6113b2a10dcafdb6	B3A61BFF	cc42975cfd0f9b48f610196a2654927b
Gun.Smoke (U) [T+Rus_Boogerman].nes	ff19d4b59ccbe2503353a2dd01e3659f	86B46101	e029879900ef71307f0fa59498fb9ab0
Gun.Smoke (U) [T-Chi_Ziria].nes	ff46caebc46ac5faa8385c96f9b119f1	1F0A941B	bd10903cf228203338adb8a20de841f2
Gun.Smoke (U) [t1].nes	2a83534f7117b551c8f8775db077a67c	CA2ED6BE	afb7aa8822aabdf7b2addcc6a112f243
Gun.Smoke (U) [t1][T-Rus_Shedevr,Multisoft].nes	01a2cc01720a10ba0cf653ef789139e5	2715945F	fa003d58a6d1f49279208e736b7b8d09
Gun.Smoke (U) [t2].nes	a35ac816fbacd0b6698a344ff25be7ec	96868ED0	90bdf553a0099710e145ea59b9abf648
Gun.Smoke (U) [t2][T-Rus_Shedevr,Multisoft].nes	51e46f8d0e858ef26fbe14fdc5bffd3f	7BBDCC31	f90016471234389ba6c7f88cdb5dbe83
Gun.Smoke (U) [t3].nes	aaa1503d983cf55d4a8f144de92e4dc3	3C432263	9616f2392ddb7d44062d9934b32b1497
Gun.Smoke (U) [t3][T-Rus_Shedevr,Multisoft].nes	16fb6ec23a3653fb0723344e31169543	D1786082	6fa7f2d93c80ad49918cd771680b46ff
Gun.Smoke (U) [t4].nes	5514370534e1ef807285eac7165535fd	A06D0205	0657588b52b77ff7b74446daecc38017
Gun.Smoke (U) [t4][T-Rus_Shedevr,Multisoft].nes	905f9b3979e4bf1b6c435d1e3b18cefa	847DDDE9	a28f6cac8226bc3ce882ca61f3c7c9df
Gun.Smoke by Bedmoon (Hack) [t1].nes	723ff9083e96ac0b301fa8efce3915e4	2BC34072	60e67510c82399d3f0b191b7590e9dcb
Gunfignt (Unl).nes	16d7d3263cbfc85844ab6a6618fe7dda	50605223	d3368256a83a7779dc80e2f29fae44ea
Gyrodine (J) [o1].nes	0cdd4a08b58e918d3ac2c4d39cce65ea	74C9F199	bc0d5bf893090a312434d19921589001
Gyromite (W) [o1].nes	821cd0b88769b76a5765ef8963a3dd82	AA6385AD	89a9e4d86bec41c4613ff7c9169a0c02
Gyromite (W) [T+Fre100%_Moryson].nes	10de5efdc28169fb2a35afd8c249c549	639D3527	7119f886646fd1cbf3bdb36307b534fd
Gyruss (U) [b1].nes	bf2e669c3f2704ebb97255c96b1149f2	284F657B	52f5f45d6b67065e0a0695c8e69f90d1
Gyruss (U) [b2].nes	984ac45c7ba7b78048b6ed749e26b3a8	C10498AF	52f5f45d6b67065e0a0695c8e69f90d1
Gyruss (U) [o1].nes	383c607a0beead7178f1e81472cc1cf0	CCF19636	52f5f45d6b67065e0a0695c8e69f90d1
Gyruss (U) [o2].nes	b7f982f1653534ddf9c5cd8eab8322c0	A29304BF	52f5f45d6b67065e0a0695c8e69f90d1
Gyruss (U) [T+Rus_Guyver].nes	e424d23cb5c82592eadcad990e4c9d35	513FB5DD	e9bd857461fc3a9dababc6f8fa7a074b
Hacker, The (NJ049) (Ch) [!].nes	e3304055e70dce0d1975598de0c85e82	C0EF015B	d1aeafbadde705f3b665d09834f39b16
Haja no Fuuin (J) [b1].nes	9bef65352f4e26f7376f54ec5546ef5d	E9AB6B88	0699ca4c4c4876421d2b7acc4df20c20
Haja no Fuuin (J) [o1].nes	862495a9e4b8b137e8ed42287f844ba1	E60843D3	0699ca4c4c4876421d2b7acc4df20c20
Hana no Star Kaidou (J) [o1].nes	959ece7e16c3913f8e27a2917be9f277	608512FB	d41d8f78cca34da42a5d1c6d3bc14df6
Hanjuku Eiyuu (J) [o1].nes	1be0b495164eadd3d3a6c3b983d17148	216FE6AF	d66855956681f72a988e28492dbc914c
Happy Boy and His Blob (Hack) [o1].nes	189a11ee31fdb4acf58911dd22663c45	4222C512	04e847a7efae58635d28c289483b5999
Happy Boy and His Blob (Hack).nes	857103568826562672a880070545b3f1	422E312E	04e847a7efae58635d28c289483b5999
Harlem Globetrotters (U) [b3].nes	af55b410c72af018beb19a1434b505dd	ECE7AD5A	419d4c1c730ae5c9164e6f6fdad7a1ab
Harlem Globetrotters (U) [b4].nes	06c6fe6edf2cc0bf2d51f85b300f731f	72458887	419d4c1c730ae5c9164e6f6fdad7a1ab
Harlem Globetrotters (U) [o1].nes	6083678fcc77a9fd2744f98d33723976	369BE470	419d4c1c730ae5c9164e6f6fdad7a1ab
Harry Potter (Unl).nes	b90749fa5bdc1764baa2f079af1d513e	1125FC8B	1331959da7ed8037d5ae2e4e1b931d57
Harry Tour (Unl).nes	a6e8b234ee7de89a682f6faebcbce479	244224EF	a0aae3a07e265812c25040c016f4c0cb
Harry's Legend (Eng) (Unl) [o1].nes	5249bd9d2d4e25c42479ddbb198d9623	DFDAFE73	952d1e450e58d8148a449e0db742e438
Harry's Legend (Eng) (Unl).nes	d3bb285423d05b61cddfb833128cc0f7	7C73E074	952d1e450e58d8148a449e0db742e438
Hash Cookie (Yoshi's Cookie Hack) [o1].nes	89c6c53077db6498d14858269004f8fe	3C7B4740	1b4cc70c96846c18018a93675c570ff4
Hash Cookie (Yoshi's Cookie Hack).nes	1dc82ea6e71e1ffdda2cd3b93983ce04	C908EC41	1b4cc70c96846c18018a93675c570ff4
Hatris (U) [o1].nes	a3a9723985e34321640bce13b7069492	3B0DA8CF	0943e486b57d46ae00e7bb7ab67b1988
Hayauchi Super Igo (J) (PRG1) [p2].nes	b7237c3b7440e7f096e315547a7f0eef	4A0B1EE1	803a2df28ee4ddb2da1bc5e638460412
He Xin Wei Ji (NJ075) (Ch).nes	791973bd44eaac1addc301d2d9d758c8	C25F8786	1e76437ed359236919ca42850648e04a
Headless Bros (SMB1 Hack).nes	31465eff6cb60c3971e5639f5f6afca2	9E91B4F4	ff02b25112d3a3163db10e332841b02c
Headless Excitebike (Excitebike Hack).nes	f1b3c2e0989965138dbb539816dc502a	66D6CCE8	61ed8edcb25a4a6485cc861feec82d57
Heart Joust (Joust Hack).nes	a7a837ae8e1cea4c0d32cce480774e90	B1BE32F3	ebc1759fecb33d8ea56ce330560eef47
Heavy Barrel (J) [o1].nes	a9be3fdf653b8936a7fdab14cbcb0446	0CC9AE46	1a2d8eb2766fe80e63895f055a4a5708
Heavy Barrel (J) [T+Chi_Kamming].nes	18da39d47120355bd066a4a5f4ec3067	65C443BC	2dd755bf4f1802d41206d7252e765e20
Heavy Barrel (J) [t1].nes	a1617faabe0780853cd5f33d0ec66e7e	1A6E0F70	7612e31d93e0e58db508f6ea376460b6
Heavy Barrel (J) [t2].nes	6c0bda5e660ea2c998076b98b35fe819	3F37F52E	7f938b0c6de54dfff997d2fac7e36d32
Heavy Barrel (U) [f1].nes	dbd2bf2716af0f2831321df354ac8466	DCF3E8F2	dd20c8e5e291cb32b43e17e67549a2fd
Heavy Barrel (U) [f1][T+Rus_Cool-Spot].nes	00306a3e19ca0544161fb222e326c5af	4986E66C	6c88390ca4347a68440e54da0357c698
Heavy Barrel (U) [o1].nes	23a32c399712f01c6d16cef0e4549518	68D20DDE	4a10dd8fb6b575765b28b33faa71a41f
Heavy Barrel (U) [T+Rus_Cool-Spot].nes	ad562599449c0d1ca8538ebf725f1e33	DF4C9140	23c247a9bebdd8d694399830a2480be5
Heavy Barrel (U) [t1].nes	b3e01d565e2af02a21f7b68b02f3e0ab	282A631F	f0980dfd439252e20bd34c7d3d24c5ab
Heavy Shreddin' (U) [b1].nes	d1b120c3fddbe7cd10739b76e6c12153	E16241CF	b144d81f891a70b3869d019190119987
Heavy Shreddin' (U) [b3].nes	b3d303595677425764f429d269e151ec	457F2972	b144d81f891a70b3869d019190119987
Heavy Shreddin' (U) [o1].nes	50b0107e7d320109bb407fdca27dbff9	BF0EAF02	b144d81f891a70b3869d019190119987
Heavy Shreddin' (U) [o2].nes	883f1f93d0084ec18b27d2002951b917	F2C9A2BB	b144d81f891a70b3869d019190119987
Hello Kitty no Ohanabatake (J) [o1][T+Eng1.0_Suicidal].nes	b01c5cbf10a85ad88e25a6445a4eab1b	ED927607	2afbaae405e847660ee9f803f14949aa
Hello Kitty no Ohanabatake (J) [T+Eng1.0_Suicidal].nes	6d787d2b1ede51f619c1693cb4e5bf96	ED8C788C	2afbaae405e847660ee9f803f14949aa
Hello Kitty World (J) [o1].nes	5b393a4f4d3842b181b7e6483e1070c8	2B728A31	783924a53e172029792ceaeabef6093a
Hello Kitty World (J) [o1][T+Eng1.00_Suicidal].nes	a6f8bc6d796d2ab25ca30627a374ab58	328001F9	df4c7b6b92261d276b9a8019e561c6b6
Hello Kitty World (J) [o2].nes	5fc34b89cf1bdb92738bc9a26db7526f	61539083	783924a53e172029792ceaeabef6093a
Hello Kitty World (J) [T+Eng1.00_Suicidal].nes	eeef72fe576836057e09e7d231903908	D11D64A4	df4c7b6b92261d276b9a8019e561c6b6
Hello Kitty World (J) [T+Eng1.00_Suicidal][a1].nes	37dd240b5722dfdd1ed3c0bc795a5b15	BE8F66BA	4b49f04a3d2fef19ee9bb4188f6a8946
Hello Kitty World (J) [T+Eng1.0_Flake].nes	896f2e1eea756a412288cf2ef9e31c20	BD54AF4D	8deeec57833ccf4f7917ecaef8971e3e
Hello Kitty World (J) [T+Eng_Chaos Vegetable].nes	91853a59d3436d313e75459dc640d8e8	1F41F827	c8e69282643e4fea69e8f69389436961
Hello Kitty World (J) [T+Fre_Emulation-151].nes	80692922762c1d34992d681ae8b1b61c	9AF5DE55	745479df3b06f341791c1c51f719d176
Hello Kitty World (J) [T+Rus_Guyver].nes	0703112cd77c9dc68f720ea7a373e0d5	AA4DFE3B	04f757dec89e618c25cb612f921de454
Herakles no Eikou II - Titan no Metsubou (J) [T+Eng1.31_Spoony Bard].nes	fdcaee1dd6e766aa196eb448618d4bdc	CE222646	08ee0c40f7a8e804335ab12a28761cdd
Herakles no Eikou II - Titan no Metsubou (J) [T-Eng_Spoony Bard].nes	c3d83ec3de8fb608936bd0e7717cd9d9	92FCB8FA	995388520cff568d12baf26476e7927c
Hi no Tori - Houou Hen - Gaou no Bouken (J) [o1].nes	2f259225f12f677cfb9b2aec7ba94cd3	84463CFB	05c817e82c97b20fac161ff5b2ebfb67
Hi no Tori - Houou Hen - Gaou no Bouken (J) [o1][t1].nes	fe8666e798f7fb90c9cfa41f8effb10e	E1B4916A	bd82d46a547fa4bd11febbee46bb19ae
Hi no Tori - Houou Hen - Gaou no Bouken (J) [T+Eng1.00_Stardust Crusaders].nes	43fab3de4a01479f4739d4ac970ea6b6	8BD5C11A	c7e36c2e8d69bb4a1326425ab9f4a2cd
Hi no Tori - Houou Hen - Gaou no Bouken (J) [t1].nes	bfc492ccd77679d7e305f372b1ace0c8	82845F91	bd82d46a547fa4bd11febbee46bb19ae
Hi no Tori - Houou Hen - Gaou no Bouken (J) [t2].nes	02486e58411bdec305511cbd291f4e79	6E1DB01B	11171adcc5111cea8c7fbaa8fb2acddd
Hi no Tori - Houou Hen - Gaou no Bouken (J) [t3].nes	e7cac7ecceb03db3f34b6136d7cc862e	BF02A198	62edcebfb7190a5c83eeca28b8c636a9
Higemaru Makaijima - Nanatsu no Shima Daibouken (J) [T+Eng1.0_Snark].nes	fd32a22e285eae24e5755fb70a650744	9E06879B	b9ab664eda25e518c0d19b33ffd7a77c
High Jump Megaman II (Megaman II Hack).nes	c40af00a6f2d9ef0d805ad7d5f422e22	F6B2E969	e046773357c4bae6eee87a4680e7d153
High Speed (U) [b1].nes	ef21c8eed5ae64debca6519f9bab4ac8	66EB50FA	458c734151f7e299678dd4441fee3c13
High Speed (U) [o1].nes	4df412715a07476fd76426bf35a7c5a8	D833AA0C	458c734151f7e299678dd4441fee3c13
High Speed (U) [o2].nes	632b9d489b982bab00d455b7cb92e4f3	50EFA0F8	458c734151f7e299678dd4441fee3c13
High Speed (U) [o3].nes	bd1383e5529c8eb6258471aff18757cd	D117A483	458c734151f7e299678dd4441fee3c13
Highway Star (J) [o1].nes	c3e01c2ad7926c824388d1065ad521b8	28699CD2	200c6be5db810895683cacd19b604115
Hikari no Senshi Photon - The Ultimate Game on Planet Earth (J) [f1][T+Eng1.00_KingMike].nes	5fa5b83eb4479b9a47547b63a404c9d9	DC54C0D8	b8e059610d47341cdda5d9d7a0cd370d
Hikari no Senshi Photon - The Ultimate Game on Planet Earth (J) [T+Eng1.0Beta_KingMike].nes	133d8cdf71a111d1a5d2c605017863b6	351A3BF3	059fcece18efdddc077e954c87f761a8
Hiryuu no Ken III - 5 Nin no Ryuu Senshi (J) [b1].nes	4e33b8f305079e02973b803019b59e53	643329AB	10c1a6151e9e6ddfc5a627462614b619
Hiryuu no Ken III - 5 Nin no Ryuu Senshi (J) [o1].nes	6a4148a49c5ba59862fb7ff56301137d	2EA7781F	10c1a6151e9e6ddfc5a627462614b619
Hissatsu Doujou Yaburi (J) [o1].nes	b7ece35347df758e2626e6d82f09bb7d	DD3074D2	fedf942412d155230e294cf12788432d
Hissatsu Shigoto Nin (J) [b1].nes	f67e9b7cb17a81f56de4954d42408102	1065D43B	09c87992e07f1362edeb406ddde75173
Hissatsu Shigoto Nin (J) [o1].nes	2be8998650bc7adcf7764096dd49eb1c	94975469	09c87992e07f1362edeb406ddde75173
Hitler no Fukkatsu - Top Secret (J) [o1].nes	af697462668fced62c6915e0f3299576	653311D9	c3fd72580c5ca25bcf5cd73674695e27
Hogan's Alley (PC10).nes	c7618b0ec44b4ca2cbca9b40178387bf	6FD3F476	b2093c89a489681c9ba8744a92f60580
Hogan's Alley (W) [o2].nes	31413fc248117224c526b7ba1f8615d3	1C16ADD8	b2093c89a489681c9ba8744a92f60580
Hokkaidou Rensa Satsujin - Okhotsk ni Kiyu (J) [o1].nes	23f41a28d40d008c2acc287a7faf97d6	66E3837A	65aee6b1e5d8fa575eca1fa41662f4ad
Hokkaidou Rensa Satsujin - Okhotsk ni Kiyu (J) [o2].nes	6a26d1bd323f370c61f3eb7bfec1a8f4	D114E68E	65aee6b1e5d8fa575eca1fa41662f4ad
Hokuto no Ken (J) [b1].nes	bda95203d48e029671b6f19c6b92fd91	A29A1BC6	612a2a0f707fc5f1417aec2ae305f779
Hokuto no Ken (J) [p1].nes	3b751b4cee8180aee3b97da6168299f4	2B66E437	2e993481bc8284f92be9e3b903501ad4
Hokuto no Ken (J) [p1][o1].nes	c47d1c25a3a8ffb07fc4316175618514	72A5858D	2e993481bc8284f92be9e3b903501ad4
